Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Cabo Verde,CPV,2.41007225580579,2.26976033226457,2.14999857933375,2.03480825423247,1.90171027115883,1.77250887678015,1.6815812275736,1.60125908365746,1.51982553166013,1.51097073984668,1.52715832330257,1.45645106544752,1.34770321112892,1.25679558194683,1.19132344131983,1.15040265762577,1.10689150817132,1.03555151023311,0.950085360363308,0.717181999615317,0.325685661710053,0.0992767342106355,0.052725108136232,0.0197159536864678,0.0132719182020122,0.0312210963482392,0.0661175101881539,0.101723857752759,0.134109462358547,0.11178257414313,0.38203217521266,0.596688345869947,0.497087597239901,0.486246288487151
Costa Rica,CRI,2.5450931455096,2.53101725222341,2.50102787685133,2.45483655616742,2.40636903822296,2.34382507825926,2.25938084660032,2.16793763840442,2.07368143393479,1.93953648052985,1.79219125961783,1.65151245454059,1.53582870223889,1.47010716590985,1.44571011925289,1.40053416057494,1.35398044462869,1.35616451871952,1.33639622760454,1.24057536472066,1.17549258554055,1.16676672488044,1.11328546681261,1.07499865275958,1.06246520512643,1.01105286688192,0.944345948457895,0.904494518403601,0.838278384859255,0.6929953994471,0.508564932290693,0.429453043658398,0.46646444898736,0.476482848761595
Caribbean small states,CSS,0.622309110450173,0.778900968985098,0.769534437046228,0.764109470009934,0.849533590652267,0.872571027540678,0.844878360381325,0.823212927890087,0.809205493589735,0.786660535791513,0.776959023973915,0.79214662044116,0.797894040767662,0.727514378541612,-0.765092501109744,0.577688218040167,0.634526976899091,0.635011091350496,0.530304868383527,0.635465035251728,0.663258562426195,0.648625119003183,0.689056755355642,0.675639971237344,0.642854099713262,0.627162236860335,0.569787976717434,0.946415905583182,0.801650066715792,0.363226824115709,0.444484009630739,0.404234861975181,0.501131442241158,0.422918747707842
Cuba,CUB,0.804156611215522,0.633956474992599,0.510755528742472,0.41413869035025,0.360738635076928,0.334878342165694,0.327177811070877,0.333850361499209,0.339423118944191,0.332523063476085,0.314767893063089,0.298241158634859,0.28557024938914,0.261696675732895,0.211525541164423,0.141927411231616,0.0773027495682228,0.0397714096996831,0.0261838045235437,0.023813604568028,0.0368335212213653,0.0141917100302061,-0.0443159532912746,-0.109741702698894,-0.0949432805207596,-0.0838750367097098,-0.157976772172404,-0.1843030451865,-0.216424863402489,-0.236755669324081,-0.486006262271645,-0.562151275082133,-0.361317873522215,-0.364986968189241
Curacao,CUW,-0.688056323323484,-0.340600020579915,0.268553408849753,0.229122133675804,0.351314684120746,0.800841487823614,0.443290344067027,-1.70475050957122,-3.55373781613171,-4.07538613162288,-3.6617798581649,0.122361119924304,2.06210246711066,1.72502952808587,2.55007380740239,2.56811425717747,1.97486219793502,1.25822530732751,0.65115206175087,1.26551415533004,1.42089766276671,0.829929595036991,1.13367890654299,1.34764139563651,1.31959390251523,1.06031644056836,0.319536038312865,-0.525178744011738,-1.19643951751799,-1.25208156177086,-0.991508623687595,-0.408112025783182,0.865660085534404,0.845408275786684
Cayman Islands,CYM,4.86088220725656,4.74738163029526,4.62563473725116,4.48809994059442,4.34111378801683,4.18683881903638,4.01856441263758,3.80643482541395,3.62244749852824,3.56640069722567,3.50443844716451,3.40929876733717,3.28550743410603,3.17657692300086,3.11724827664581,3.03959413986438,2.97206282837332,2.90387130778235,2.827622397931,2.77574348652733,2.74754077100958,2.71432817487524,2.6238432105591,2.53348566839008,2.43357767472909,2.33773131582921,2.24869427399836,2.15526905432315,2.08009420729087,1.9954930548265,2.05206347593734,2.09324575309515,2.00104859136332,1.92419238887509
Cyprus,CYP,1.33474335456999,1.41642910298543,1.91807881710741,2.23065319444484,2.11187434623439,2.01901883303889,1.94374848704265,1.87410706426377,1.80806341864318,1.74925863858297,1.72198539478757,1.77978522540643,1.83243139832695,1.8127204878139,1.77957653069647,1.74760698284514,1.72029297747734,1.69266521990115,1.66746501269811,1.64898311615441,1.6424698555703,1.63540837414934,1.57480485967812,1.50114149056878,1.46213136863434,1.43370522557944,1.377808546931,1.30393306995205,1.24612155650882,1.20329712567783,1.1499785451605,1.06174678712373,1.0167681770201,0.984449687113221
Czechia,CZE,-0.240064841789636,0.102241165106867,0.103947042476644,0.0361217655856125,-0.0613140627238111,-0.11638129923463,-0.107762749274352,-0.0947447516571582,-0.102175934295454,-0.280414108078884,-0.375719704335905,-0.192901617564167,-0.028620590719166,0.0304348483027166,0.138325980046718,0.270795629232185,0.583542205385113,0.829412602993033,0.569729451418061,0.29136167418042,0.206747667335417,0.139925655740972,0.0331699460503076,0.105277581527518,0.196588748472653,0.192048415842684,0.265642663548985,0.334427262299794,0.393788864202175,0.243222682211879,-1.81187141002542,1.5709725672011,1.78238907045946,0.376553049157494
Germany,DEU,0.728605546561364,0.760346946721127,0.657391218087626,0.346856648630233,0.293904443716697,0.289474899455448,0.146313281561803,0.0151436508552808,0.0646345779052372,0.135431600393084,0.168225361337335,0.168128319406931,0.0553633035873241,-0.021709727650009,-0.0567782618352031,-0.112797497644931,-0.133718572600486,-0.190142844695674,-0.253383410163402,-0.153198446937304,-1.8537146287573,0.187727800567293,0.272900214681538,0.416877359168292,0.865702643950251,0.807218538573871,0.373724559895838,0.300526701992065,0.22551987421288,0.0816931586494595,0.0423270572552137,-0.0219565701848977,0.131511079477747,0.274957829184881
Djibouti,DJI,8.52204178299047,-0.808530681693408,-1.89724740533846,2.00900423413595,1.01034052435923,2.38402702915598,3.55583927718347,4.01682100112432,3.49382600154796,3.13983453232405,3.16034601005493,3.09696092483835,2.23054155487864,1.53756010632665,1.56648498246787,1.95849040506805,2.16896750475782,2.06043519210448,2.08325510197307,2.03332270229716,1.94884944824561,1.8993890613377,1.85261177020025,1.80056496059208,1.73961273409176,1.68519891610854,1.64286125399062,1.60259372935612,1.55766086478885,1.50228656339009,1.44268944208775,1.40352932560807,1.38410272350128,1.3592172957681
Dominica,DMA,-0.476523867679645,0.0418407029570831,0.155666731732821,0.0633503728623354,-0.0115152649357831,-0.0849660546943118,-0.16004732741785,-0.252848288556863,-0.368132363513844,-0.522635323904246,-0.326026063827631,0.115619638945565,0.239594557194758,0.172036782480506,0.123741672326271,0.104696825035423,0.059570080147079,0.0101669559495206,0.0145224299184914,-0.00726095133303796,0.281339010328044,0.094086320276983,0.860031375499996,0.9394164226089,0.0525631657968539,-1.14845280097172,-1.60754211187345,-0.471208891199626,-0.432182012456847,-0.453294538586472,-0.550548598917183,-0.561078261856387,-0.473991407609536,-0.459632350460969
Denmark,DNK,0.259518212115074,0.330671401713551,0.333166395661953,0.337707376243322,0.520962181078711,0.565926341934592,0.415564969331455,0.363162523600756,0.330886246186545,0.334233618829261,0.358315678955486,0.319487125340996,0.272010444031566,0.258432282052875,0.275481733409308,0.328645158919929,0.443466054321374,0.587547590258978,0.535079062079429,0.444197154509531,0.411737855195019,0.376272242619955,0.416901360752097,0.507053283010163,0.706423849687002,0.780392644135167,0.643350903737356,0.495838925879129,0.358130915892652,0.291641177476633,0.433414489409722,0.787502464739957,0.741185515720057,0.503861198167737
Dominican Republic,DOM,2.0578790631895,2.00207035295166,1.95588671013188,1.91867451075805,1.87366695978571,1.81876652347671,1.74230660119003,1.65352423438546,1.62144133588108,1.62045560357101,1.57295522360966,1.50182779865574,1.43989527377933,1.37429292476688,1.31090240619311,1.25120281923629,1.21803887479734,1.23469232350419,1.26774062661765,1.28013209833069,1.26934108138221,1.24691664021516,1.21814094005704,1.18674032060011,1.14988204322301,1.11122425240832,1.08787494846018,1.07428473724925,1.0333133463082,1.04334076460591,1.04082961778304,0.959629735113671,0.891159203732232,0.846199988604412
Algeria,DZA,2.38357644702334,2.43525019358237,2.40609915355137,2.21250190534871,2.06869750539347,1.95770195001196,1.86401965879386,1.59253627896162,1.3885288478211,1.3996685583388,1.37329134127777,1.33039477696898,1.32961524189621,1.39644042529783,1.46330884553002,1.54127363754195,1.6690716779345,1.81885306168943,1.91588522187232,1.9470588317966,1.9568943735315,1.99280790148967,2.01953115835273,2.03786524232338,2.05624795728459,2.05569111181654,2.03200060784518,1.93780623340147,1.84041291439333,1.71191216459393,1.61936460233826,1.58758210690673,1.49897601193923,1.39838651912702
East Asia & Pacific (excluding high income),EAP,1.53489978280529,1.42773909349235,1.36919713976278,1.34530564460638,1.31100736905972,1.2751829460922,1.25060611216781,1.18769078435041,1.08229768046584,0.998845430185964,0.943818239710051,0.889058021159471,0.846581153564786,0.813694495842485,0.802565580524512,0.794600232072768,0.790128458123297,0.780735561073522,0.7538010224649,0.741733055460152,0.782524367389617,0.873939068297723,0.857669799986749,0.813620594831593,0.764918012604477,0.747918955883516,0.757561926599341,0.642815839523057,0.550254605067876,0.452341336047048,0.314672689212406,0.234938160938111,0.185776878891948,0.168020512804402
Early-demographic dividend,EAR,2.3142730758334,2.2100748915407,2.11881553481483,1.99686218587644,1.99779648249936,2.07155647932099,2.03652537671502,1.96769974491601,1.90971423496695,1.87962415421671,1.85185364410834,1.76739371625407,1.72195177952332,1.7256294066802,1.68124872548438,1.66127213678851,1.63149490626191,1.59162913488819,1.5738011463579,1.54675845386388,1.55079919896062,1.49508383327134,1.45422467967722,1.37984591275929,1.37347316967011,1.33001077454781,1.26100135075766,1.21989783757211,1.22262600683525,1.21571614142701,1.0537443092784,1.11896236573035,1.17335447434549,1.15153053031295
East Asia & Pacific,EAS,1.44484225198275,1.34033064131922,1.28560129157748,1.26650289680042,1.23342378654687,1.21070450979739,1.175732570423,1.1192245381661,1.01298352408345,0.942759365568456,0.899894074298508,0.840585717137704,0.793411829437561,0.757360331773851,0.744135946511667,0.752157370874821,0.757697100667749,0.755127291401356,0.715386128615825,0.700770611250663,0.72941402680327,0.81496843964644,0.796731297454072,0.760790272606445,0.717905028401864,0.702994192128918,0.705272469380137,0.602464921030028,0.517740212726729,0.408472469030409,0.240142918855769,0.189259906183258,0.20253187675137,0.162505931911919
Europe & Central Asia (excluding high income),ECA,0.935156077425632,0.882619977071431,0.641062564651353,0.436708463169382,0.365618005253012,0.411552836220177,0.309683174506048,0.199487920720265,0.218653757301055,0.415829788565206,0.43316400289308,0.438893611520187,0.452437671213906,0.456768865895783,0.424810619398727,0.472279029603755,0.266361648914437,0.668118778867131,0.759249215166871,0.809647377625494,0.814554973650254,0.810010125822472,0.864218198399977,0.883800326645575,0.871845478201362,0.88773937316308,0.856871158993943,0.852581511333748,0.8793157332119,0.711353855412666,0.603916502040543,-0.538786451184916,-0.718285809218231,0.625303405947045
Europe & Central Asia,ECS,0.457861691638238,0.41074759912789,0.338331821049178,0.253358198276901,0.207330214454187,0.182342476833782,0.14641116575864,0.113876462310388,0.114529411034825,0.125518588445939,0.138363606350911,0.189546148046879,0.263935065444592,0.29135368027806,0.285303565205099,0.296854663709592,0.283077292879342,0.40437081297803,0.396899264558274,0.365344248524332,0.226370504568639,0.391715257911149,0.377713770382588,0.405208576724282,0.438015173384479,0.445442495501507,0.381772324719784,0.395192876004636,0.352371468193331,0.187722981344916,0.0775516646824869,-0.0158595443660913,0.0583071589761846,0.376645434713754
Ecuador,ECU,2.16013714348183,2.10568663668025,2.02997298367132,1.93487740447413,1.90154880558548,1.88400623342994,1.84701407802257,1.81253773221791,1.77669252856716,1.73622001498213,1.73078123060297,1.74851970226664,1.76411317879339,1.75235156486952,1.72987869573938,1.7182541754606,1.70789173160639,1.70519778784789,1.7057702083506,1.67708805313164,1.6415369766541,1.59213440589397,1.49740896116979,1.43205886583809,1.43093059839379,1.45809147770557,1.52946083980042,1.71572391035149,1.68935479627168,1.18125258230486,0.774314023514489,0.796723652034201,0.872456027022398,0.860548498593581
"Egypt, Arab Rep.",EGY,2.7569751613283,2.3894924999556,2.30727793019304,2.15400517051219,2.10420542038277,2.07336196347662,2.07255934283796,2.18480759530922,2.23056416641405,2.16091978529782,2.12380362345226,2.10372359745955,2.09545323003183,2.06437734857129,2.02220952721924,1.95291342300488,1.88753217077119,1.86740413264217,1.88836522446639,1.91795124102801,2.1044607622412,2.24475795490011,2.30526364315625,2.27643956620182,2.09892554805563,2.03468294927084,1.99817843887244,1.89713831833082,1.75497438173801,1.62495386951696,1.4908053906311,1.48609697540294,1.68834126904494,1.73324205302065
Euro area,EMU,0.417021472102541,0.41973217226198,0.410210624880186,0.302882626803933,0.243968603136952,0.235948478089024,0.228493969194066,0.207045023367391,0.248349316804581,0.309783222549474,0.328373127004872,0.490892859260833,0.551544594848061,0.559694384081159,0.527789533264838,0.478625381252648,0.53012279024379,0.501431370204716,0.341140919955291,0.254268113475692,-0.186517464738623,0.215209593126576,0.1578553952382,0.172265134663704,0.277766866073292,0.277164835719651,0.196591609106755,0.305339591222967,0.182555333029983,0.141183349191362,0.0636851427298447,0.285577850321034,0.447751495684771,0.399248576190173
Eritrea,ERI,-5.72814372342133,-6.50108562382429,3.13359997818341,3.07240153138472,5.65506612874117,4.96990491051363,1.10597798501552,1.30566874934995,1.47325833975698,1.53601457156771,2.85373304958379,3.43914956264516,4.13103377544635,4.10022739741036,2.39315582930907,1.57651841967655,1.45851723438561,2.63004117479615,2.50908465799155,1.96475727107645,1.79351881087532,1.27590736754429,1.22305147270022,0.674705166672434,0.334574415524454,0.614809318134095,0.817496698225399,1.33731409848117,1.47474580694345,1.56406078076077,1.77411588481268,1.75351368458045,1.77168715176453,1.86168851424672
Spain,ESP,0.254527424551043,0.48975790543999,0.518543520866421,0.476100555169168,0.441365749537872,0.416515798212804,0.41911951720212,0.413847481113965,0.405323025522848,0.447137014535835,0.694068084334464,1.41259540475782,1.80845446818345,1.7254663034483,1.68934904712031,1.69035255626114,1.85108130845179,1.59533049906372,0.88573598057307,0.460408305051304,0.355338396471428,0.0649259625617232,-0.361668780017733,-0.308309722343882,-0.0827492378541321,0.0771658726133905,0.243134086570712,0.451573724507016,0.716697775475724,0.510010189620998,0.178046695121711,0.718854879160094,1.17836618688432,1.02121260938381
Estonia,EST,-0.502159185195728,-1.82418155532121,-2.57431997803655,-2.13858863504971,-1.78539953576165,-1.47536463752721,-1.14091924023266,-0.960559004588775,0.294482275915173,0.483707161729931,-0.63696312445507,-0.633433796423808,-0.627622448059203,-0.597820510395586,-0.572255524659659,-0.589655559840225,-0.456188535090031,-0.268133719541207,-0.192768077420229,-0.22805796852935,-0.303582823643979,-0.357944411443807,-0.355891802625531,-0.262256175097854,0.0655525295417938,0.0291122255540077,0.121070631466687,0.348039137980543,0.371554389037477,0.197559185177642,0.105996956310127,1.33655151148286,1.57745133607335,0.149856351926424
Ethiopia,ETH,4.33132322477119,4.20762887536633,3.51513575633339,3.48116024765652,3.40438831875411,3.2998173533243,3.20515425246965,3.14046071441714,3.12448426110007,3.06823302462214,3.03351132311934,3.04403477269573,3.02102233073437,2.99474712931538,2.96602247201649,2.93729031507005,2.93015925736888,2.89435688963486,2.83966010377931,2.83517457968806,2.84354457485296,2.80390393439601,2.71847231803133,2.68299781796922,2.68480186138776,2.70788250761242,2.72524097063889,2.69675179524869,2.69123978261516,2.71077284780816,2.67249538803955,2.62269500936104,2.6036241976442,2.58350411214521
European Union,EUU,0.288803395482347,0.290682833001616,0.324733603477772,0.249393274836415,0.189216677992804,0.162952006210401,0.150392656535945,0.133802888186977,0.164734794291734,0.119607067359065,0.132707849765232,0.235772786627443,0.368018915492286,0.387751737585473,0.366879333170524,0.337818093606121,0.349793827267152,0.335518873945504,0.25357972385739,0.158405309698739,-0.152627121339593,0.148448909551677,0.0804757032721089,0.111838250459285,0.196771280273822,0.198866460412297,0.144811184101519,0.226283711237084,0.129990340516999,-0.00883750758193382,-0.14412771789192,0.218330558317555,0.378277783445594,0.295986183604409
Fragile and conflict affected situations,FCS,2.28441103440117,2.52258562334004,2.68559405704206,2.80447013327982,2.65723748738966,2.27604421194799,2.19146331978517,2.30938189814336,2.36259394363152,2.282655960761,2.29212871692483,2.4475604669203,2.48976021065206,2.42131788629322,2.42832533395824,2.41840548276278,2.3584562705317,2.41218202373325,2.48628173757794,2.47627067215411,2.44659633262787,2.44748667262181,2.41791205191125,2.3150574349708,2.21595392079001,2.21653974899583,2.21352712271255,2.19105018726657,2.20111520458581,2.22230381017643,2.18776192904849,1.89778804715376,1.9722539809274,2.3130258268549
Finland,FIN,0.546172018187903,0.561909850746084,0.483854088858285,0.431048902829755,0.381655333457214,0.328037913627481,0.297377330426395,0.265472962436301,0.232116249119004,0.2076065154133,0.227687341886374,0.242381050233372,0.238457240068217,0.290350361518584,0.342248594286999,0.383777136305104,0.425429832100631,0.465549284507694,0.478246393482911,0.457494535465831,0.463558707499131,0.475809486683209,0.460723772785295,0.413560207519414,0.329383885818507,0.287421401687637,0.234670531705453,0.132641040791912,0.110191690491055,0.143641197212847,0.207288594407348,0.271944526506117,0.499192375381062,0.642640054363343
Fiji,FJI,0.816503481425083,0.727158824335362,0.63755400111807,0.555409782867107,0.498897500907314,0.629379907071343,1.03347108524829,1.23827066451942,1.1571474257357,1.08577609197596,1.02774927786764,0.990026503572045,0.955390066776006,0.928394421815226,0.912261662506839,0.900982208728377,0.835147738211046,0.618134789575492,0.424160517694519,0.34990116341096,0.28188992280493,0.211061144367838,0.156612656036956,0.134464835572885,0.108160342715375,0.0639915048086223,-0.0442890767199793,-0.172010114641272,-0.24900685817593,0.00699506301854314,0.190863715994045,0.295294727557318,0.51237740019889,0.500721796949901
France,FRA,0.502041652701803,0.498024782624795,0.43494888453875,0.374521801846337,0.364159563395629,0.357448008376034,0.356761847855923,0.37054023067343,0.515860143523548,0.686335719566776,0.7289939490983,0.727033002641047,0.705638836747311,0.732625502527391,0.751885116821619,0.696338574828463,0.618225682593305,0.558020613148126,0.513351013325229,0.492976371032656,0.482667411007127,0.483714919435185,0.516915013016667,0.474847846171767,0.355569240058298,0.263868788565368,0.29020211635109,0.358494581816163,0.332559129027963,0.324557781035362,0.356902332389048,0.502320929337976,0.275093143443794,0.261995241898747
Faroe Islands,FRO,-0.615632230028282,-0.337788232597582,-1.73423998530045,-3.90313778916051,-2.45522264275184,-0.0688136553441187,1.25638673392033,1.22065340133054,1.0510005450021,1.33775372322055,1.90721125852353,1.48986474020279,1.46174758701968,0.730172510601633,-0.0516833270758382,-0.0496411369740636,0.0889229014371259,0.34872359301474,0.501346875989747,-0.275018644732287,-0.234568008788139,-0.520479519357871,-0.0932285098134919,0.376523605142669,0.967878752847994,1.14881858822938,1.43714086820087,1.61306573375997,1.54884989080127,1.48148018439056,1.38107824235297,1.14918061925921,0.926838604956977,0.489482621742025
"Micronesia, Fed. Sts.",FSM,1.8326791405429,1.97732400975085,2.13344445785382,1.85902522746243,1.05333729655509,0.434507789615144,0.325546659835609,0.275120651130129,0.271679603302952,0.325401227572671,0.286084977816685,0.0738391496676066,-0.145061053412724,-0.321127790347554,-0.459396250703375,-0.614926692700671,-0.769691346591573,-0.862830740479894,-0.902755412822123,-0.387012831252087,0.146814250624888,0.178117567546797,0.213878078483849,0.254021760761961,0.294778945170204,0.329674160226437,0.371529920950747,0.390173246703998,0.338797095962346,0.573243642479669,0.636292251926478,0.438013018270765,0.459189928699194,0.469463637376133
Gabon,GAB,2.71596477280142,2.69019023311537,2.66313721619497,2.62054442635647,2.56947054894018,2.53192547257579,2.52206040049182,2.53208551111539,2.54866423910635,2.58540209287646,2.6318642070048,2.67810322358967,2.72905696679518,2.80043793009716,2.90380819435636,3.01803087434569,3.12630083622847,3.22072516127824,3.32765333333101,3.44994267851283,3.54739719912158,3.57746904510728,3.52009296367142,3.35844001734251,3.11465625322556,2.86485541015556,2.65889572463952,2.53688289832205,2.47279132038176,2.38922359813697,2.30612435799096,2.24763901253797,2.19891289669511,2.15636509762581
United Kingdom,GBR,0.309247932319381,0.270431182081877,0.239745439286479,0.254586486858912,0.264547416858702,0.254626384215086,0.257553323280351,0.291406085432392,0.333405882184416,0.357300887421605,0.384975969564228,0.423337079636281,0.465641113602993,0.568943113421317,0.68661130607346,0.73504867842129,0.778666112441256,0.787032622318939,0.756390859593407,0.783888646646516,0.781506562236639,0.712282568284022,0.669537112028056,0.747135714780007,0.721624002974263,0.79421971482011,0.545706020084833,0.488451313281444,0.514596380840432,0.169447088341033,0.358937930235741,0.921336799385098,1.30497972307431,1.0659564474212
Georgia,GEO,0.703475649320206,0.774511050286416,0.76855845063073,-1.5394301205047,-3.75771606823635,-3.62954607972126,-3.20751817162219,-2.474222975613,-2.05737687863556,-1.9446291567975,-1.55123839698929,-0.89725367267161,-0.675365805865971,-0.619262410024726,-0.635292218459481,-0.568484712403705,-0.521646734447263,-0.303790529341209,-0.888185042750245,-0.729475256932528,-0.802164039694326,-0.736565518814038,-0.300972141406188,0.0469539002549217,0.157481405176007,0.0598165991047394,0.0133860746662629,-0.0390365463489613,-0.171565740223868,0.0686562494680967,-0.379636607027231,0.104889950638883,0.0802640328443946,-0.429560042538271
Ghana,GHA,2.51983177629257,2.48576941139296,2.46951819870346,2.40415651514833,2.36010348077285,2.33565497080505,2.37895957415826,2.43236771924415,2.44120807599366,2.51243583964957,2.6631054412646,2.75013769977312,2.69999623325849,2.64856422445373,2.62275723095941,2.59967236461776,2.57742881770877,2.5377798286274,2.49528498609835,2.43301424000427,2.40497145453178,2.4199090803465,2.40927930949909,2.36498553072391,2.30712733064921,2.27621203911157,2.19535792776401,2.07517136640112,2.00780519953703,1.99181985149439,1.95904584379494,1.92029034344132,1.90860289687983,1.87500010333119
Gibraltar,GIB,-1.11650389005942,-0.0743826276485017,0.711799550133746,0.622366626171664,0.505347494076379,0.400992080034465,0.345022042311084,0.246234191619789,0.151783484743528,0.0613707353064771,-0.187840968427667,0.627164685467723,1.57921471055966,1.54769798714191,1.54811481907819,1.46708555733008,1.38257235844791,1.34727869179767,1.33910159620069,1.3694209589518,1.30986803185429,1.15876879502585,1.17327064425681,1.24503294852893,1.1514231987378,1.39117589725216,1.72897993589869,1.76273395885819,1.81957598739227,1.89493160765265,1.87597072209458,2.01706920456894,2.26613272520816,2.20574495293092
Guinea,GIN,4.00298960201175,3.19168243312344,3.04542453399326,2.99788557428445,2.79434245679932,2.82968670530382,2.05511135158285,1.8812346948277,2.24064838568983,1.96135964318577,1.3098114321983,1.55813303817429,2.24251877202579,2.14071157501219,2.00041954618802,2.09058658116716,2.31497296404672,2.41908604968745,2.44158489420853,2.45929310036327,2.47697352651722,2.45416156342286,2.44471498509098,2.48019346390261,2.53151277572433,2.56690869267138,2.55652318226129,2.54385572881799,2.56100451729991,2.55139953603925,2.50610419423246,2.48250409145397,2.46199049961035,2.39595802290484
"Gambia, The",GMB,4.20203326368108,4.06398984278952,3.66656079991363,3.2177925037665,2.97725538054394,2.89194004292625,2.83918735061881,2.80576133005976,2.77821307558819,2.73837212713207,2.70699337593192,2.68468779375919,2.69312348458537,2.73240205558954,2.78121010687734,2.852561853424,2.90157035551494,2.90664631280342,2.90429853945953,2.90737929979677,2.92337692748517,2.94591935774346,2.92894143394412,2.84475839442236,2.73428839872651,2.62819405087404,2.52588138504562,2.42294300881827,2.35622071960344,2.3686612920428,2.36774778418782,2.31992109797091,2.30124049704572,2.27730257212036
Guinea-Bissau,GNB,2.13084470989571,2.94395441757296,3.3020121973914,3.09550207753633,2.52438833577734,2.08411932394768,1.90644469915242,1.86387310391317,1.89630732259312,2.00706384351502,2.12602969093669,2.19833363261225,2.26219170729877,2.30540545476551,2.34505544706955,2.41122516333709,2.48996828898925,2.52259007377628,2.54277273891846,2.58492032110101,2.62922766462762,2.65952739224803,2.66229101877146,2.62731155689981,2.57045957815277,2.51155296505032,2.4363257519627,2.37405997248475,2.34095994762157,2.28895000835492,2.23903878745423,2.24235388639993,2.24529187264064,2.20520563612008
Equatorial Guinea,GNQ,3.71344624108483,3.69997148660368,3.70010107990884,3.72487540140105,3.76822937217459,3.8172285032395,3.86718544941997,3.90730641331893,3.93421808112877,5.26428495953201,6.41008323195062,6.2200195333548,6.06631754137354,5.95846501494265,5.13840208613784,4.43647900593476,4.51135451899463,4.57370994415875,4.60787133294314,4.59586770504622,4.34060206449919,4.07484554769573,3.99605995538999,3.90501924555756,3.79160484192286,3.66421838047825,3.53129362583944,3.39945242088076,3.271454421427,2.73390823188935,2.43551071649529,2.5130374213272,2.41057232825781,2.40472649031131
Greece,GRC,1.20035253672646,0.76388272245526,0.588261919240559,0.500703437870186,0.467197289199787,0.44067053086068,0.493267144825827,0.554211902922578,0.383471311618576,0.409041838238246,0.51988446396193,0.366566462148184,0.238643175320258,0.247413542822812,0.293249074052818,0.30033180096664,0.254757581935775,0.265457836726293,0.263026401346927,0.128880432668041,-0.147951277402184,-0.540752950543684,-0.725120806658085,-0.666113290031891,-0.658861360878339,-0.415913028277122,-0.197783224759792,-0.202880238259165,-0.105339392724138,-0.214592106571664,-1.21680248998544,-1.25988945727074,-0.283349545727581,-0.0213045199396999
Grenada,GRD,0.83288152698663,0.79943112085571,0.764769591406898,0.735698141186243,0.706259245855209,0.686008648507177,0.675636393755152,0.677705597105252,0.675017605197415,0.676075747933343,0.497591980928424,0.385413918499282,0.44181066675233,0.402370769308206,0.375245239614051,0.364763058562721,0.350771012752736,0.337822901198071,0.322305028053305,0.297971859311282,0.440838574124411,0.619070350394075,0.629360962214971,0.566738037163935,0.475508745345535,0.39511639438688,0.26716646126376,0.218925449466702,0.250354079448358,0.309914935427349,0.297817230024271,0.192636221230939,0.143593450145476,0.107559936614412
Greenland,GRL,-0.180018050414785,-0.361011222409979,-0.180995524523942,0.542006746933911,0.539084863487637,0.179051077378829,0.178731057409588,0.178412179350139,0,0.151400483121501,0.344693138270771,0.382389334180998,0.275263526725236,0.258691377800952,0.0650075132923012,-0.281417827094618,-0.388247200827777,-0.402186876651222,-0.00887697402292811,0.373924959638993,0.62773516895633,-0.14072121935205,-0.577265864735276,-0.333398666658893,-0.322038549275343,0.128227978389047,-0.0249203440297217,-0.265609140509557,0.359917714454119,0.252238303411568,0.506106194434674,0.0141200557976914,0.359389425458904,-0.0510109860579076
Guatemala,GTM,2.70887378380925,2.65707563037112,2.66822004304583,2.66323183173165,2.64574830362473,2.58937937554223,2.55808378912126,2.55860019843295,2.51603216485806,2.37572059022903,2.29722223631695,2.29188375209677,2.25198017204481,2.22294147751077,2.16441478461999,2.11558878139909,2.10656403182052,2.05271863868285,1.99245795432888,1.9815646590713,1.99386386318175,1.99138673642109,1.95360189099984,1.89511231857489,1.83250767864618,1.84256060230578,1.81876091504989,1.66602273310221,1.52062955252943,1.47137710546514,1.3807587059317,1.40623710213146,1.53986971917384,1.54129399660934
Guam,GUM,1.76132526731674,1.63116255707427,1.56448336556319,1.50860377751961,1.46752454118036,1.39965160010713,1.33559873499167,1.30263524924074,1.30483910040137,1.11575065774253,0.786577544702888,0.609313350805491,0.505144689798619,0.411688102683209,0.338234496297291,0.287967538398627,0.259310790976279,0.257433064578674,0.289273583143063,0.209801847347007,0.0126101511883972,-0.127375540693071,-0.219683082780057,-0.289634900711689,-0.351704858120325,-0.408339926567039,-0.453432485979039,-0.49728924043186,-0.536848682318792,0.216072141009173,0.964756108149453,0.881705873116992,0.799555642468131,0.760437189316384
Guyana,GUY,-0.271473137937932,0.273740099309668,0.406421315369503,0.37871527455042,0.338922930937764,0.281517111831782,0.225772716999827,0.17577311579919,0.117403088869874,0.0456413500238234,-0.0464261972402426,-0.107975187978655,-0.0721793274906879,-0.0895433023955464,-0.197461943777183,-0.256336166889951,-0.277736358188614,-0.298385829541619,-0.333444259304938,-0.378060196527414,-0.41500411640408,0.0180911674723709,0.498962145496388,0.559482928582681,0.601716278706478,0.626279284065059,0.643724559372237,2.95873919098606,2.0146740033225,-0.0227843180487706,0.985982406099209,0.751934221097092,0.57233513230005,0.571243951310838
